Name,Rating,Total Reviews,Address,Website,Phone
MasterCold klímatechnika - Klímaszerelés és karbantartás Budapest,"5,0",,"Budapest, Királyok útja 210, 1039",mastercold.hu,06 20 544 4757
Elektromos fűtés,,,"Budapest, Fáy u. 12/b, 1139",jomelegotthon.hu,06 20 976 7240
Invert Klíma,"5,0",,"Budapest, Czetz János u. 1, 1039",,06 20 968 3036
Bertalan Klíma Kft.,,,"Budapest, Vöröskereszt u. 14, 1033",bertalan-klima.hu,(06 1) 388 3157
Indoor Design,"5,0",,"Budapest, Táltos u. 14, 1029",,06 30 820 0006
Rezsinullázó Kft.- Napelem Hőszivattyú Fűtés,,,"Budapest, Csányi László u. 34, 1043",rezsinullazo.hu,06 30 898 0999
Klíma Beszerelve Kft.,,,"Budapest, Drégely u. 2-4, 1097",klimabeszerelve.hu,06 30 636 1927
klima-budapest.eu LNA Group Kft,"4,3",,"Kistarcsa, Dózsa György u. 15, 2143",klima-budapest.eu,06 20 261 3639
Energy Save Hőszivattyú Kft.,"4,1",,"Budapest, Baross u. 79-89, 1047",eshoszivattyu.hu,06 70 946 7215
Rudolf Klíma,,,"Budapest, Bocskai út 23-25, 1114",rudolfklima.hu,(06 1) 600 5470
KIShÁ Klímatechnika,"5,0",,"Budapest, Sáfrány u. 46, 1116",kishaklima.hu,06 30 526 1980
SB-PRO Klímatechnika - www.klimaonlineshop.hu,,,,,06 70 320 3362
Klíma Commando Kft.,"4,4",,"Budapest, Maglódi út 47, 1106",klimacommando.hu,06 70 611 7637
Paksi-Klíma Kft.,"4,0",,"Budapest, Nagysurány u. 10, 1117",,(06 1) 203 0371
"AD Klíma Hungária Kft. - Komfort, Ipari, IT hűtés","4,2",,"Budapest, Budaörsi út 43/C, 1118",ad-klima.hu,(06 1) 209 0186
FL klíma,"5,0",,"Budapest, Örs u. 5, 1183",flklima.hu,06 70 536 5000
Vizaterv Kft.,"4,7",,"Budapest, Népfürdő u. 19/b, 1138",vizaterv.hu,(06 1) 359 2580
Bogyisz Kft.- Klíma | Ventilátor |Központi porszívó | Kis- és Nagykereskedés,,,"Budapest, Timót u. 4a, 1097",bogyisz.hu,06 70 560 0901
