Name,Rating,Total Reviews,Address,Website,Phone
Hi-Trade-Sense Magyarország Kft. ( Hisense ),"1,0",,"Budapest, Lomb u. 15, 1139",hisense-klima.hu,06 30 432 0234
Angyalklíma,"5,0",,"Budapest, Kisgömb u. 14-16, 1135",angyalklima.hu,06 30 581 4192
Meretei Klíma Kft,,,"Budapest, Lehel u 14, 1134",,06 70 618 5713
"Klíma tisztítás telepítés, villanyszerelés","5,0",,"Budapest, Jókai tér 6, 1061",,06 20 929 3353
Hibrid Klíma,"4,4",,"Miskolc, Vászonfehérítő u. 24, 3531",hibrid-klima.hu,06 20 245 5469
HELLOKLIMA.COM,"4,3",,"Budapest, Fehér út 10, 1106",helloklima.com,06 70 233 3760
Klímashop Kft.,"4,6",,"Budapest, Zrínyi u. 90, 1171",klimashop.hu,06 20 937 2332
Cool Comfort Klíma Kft,"4,6",,"Zsámbék, Etyeki u. 40, 2072",ccklima.hu,06 70 433 4566
Klímaszerelő,"1,0",,"Budapest, Kun u. 7, 1081",klimaszerelő.hu,(06 1) 333 8175
SB-PRO Klímatechnika - www.klimaonlineshop.hu,,,,,06 70 320 3362
Hőszivattyú és Klíma üzlet Meleget.hu,"5,0",,"Nyíregyháza, Váci Mihály u. 3, 4400",hoszivattyu-nyiregyhaza.hu,06 70 545 5355
KLIMA Centrum Kft.,"3,0",,"Budapest, Szentendrei út 141, 1031",klimacentrum.hu,(06 1) 367 1626
Frigotherm Kft.,"4,1",,"Szolnok, Vércse u. 21, 5000",klimaszolnok.hu,06 70 703 2170
Havasi Klíma,"5,0",,"Budapest, Viola u. 15, 1094",havasiklima.hu,06 20 295 8243
SCOP Klíma KFT.,"4,0",,"Budapest, Berzenczey u. 33, 1094",klimaszalon.hu,06 70 339 8186
Szalai Klíma Kft.,"4,7",,"Budapest, Barázda u. 10, 1116",,06 30 302 6131
Daikin Márkabolt,"4,9",,"Budapest, Váci út 80, 1133",daikin.hu,(06 1) 776 7766
"AD Klíma Hungária Kft. - Komfort, Ipari, IT hűtés","4,2",,"Budapest, Budaörsi út 43/C, 1118",ad-klima.hu,(06 1) 209 0186
Cool Airconditional Kft.,"4,8",,"Budapest, Öv u. 187, 1147",coolklima.hu,(06 1) 272 1740
Cívis Solar Hungária Kft.,"4,6",,"Debrecen, Vámraktár u., 4030",civissolar.hu,06 30 218 8888
Zsákovics Klíma,,,"Budapest, Harang u., 1031",zsakovicsklima.hu,06 50 123 0609
Alba Klíma,"4,6",,"Székesfehérvár, Sereg u. 11, 8000",albaklima.hu,06 20 523 6919
BHG Klíma - Klímaszerelés,"4,4",,"Budapest, Jászberényi út 29/b, 1102",bhgklima.hu,06 30 644 6868
Klíma Tiszt,"4,9",,"Budapest, Rátz László u. 52, 1119",klimatiszt.hu,06 30 461 8513
Klíma Online Kft.,"5,0",,"Budapest, Jávorka Ádám u. 63a, 1147",klima-online.hu,06 30 445 5111
Columbus Klímaproject Kft.,"4,7",,"Nagytarcsa, Pesti út 15, 2142",,(06 28) 588 555
Reál Klíma Kft.,"4,3",,"Budapest, Zsilvölgyi út 11, 1213",clima.hu,06 20 335 9143
"Toocsa Klíma - Klímaszerelés és Klíma Beszerelés, Hőszivattyú, H-tarifa, Hűtő Fűtő Klíma, Tatabánya","5,0",,"Tatabánya, Boróka u. 7, 2800",toocsaklima.hu,06 70 661 6105
