Name,Rating,Total Reviews,Address,Website,Phone
Tenkes Klíma - Pécs,"4,9",,"Pécs, József Attila u. 3, 7623",klimatenkes.hu,06 30 571 0215
Logall Kereskedelmi és Szolgáltató Kft,"4,8",,"Kecskemét, Kiskőrösi út 18, 6000",logall.hu,06 70 368 1213
KT-Klíma Kft,"4,6",,"Budapest II. Rákóczi Ferenc út 345, lph 2 5-K ép. E, 1214",ktklima.hu,06 30 727 9558
Maxa Épület Kft.,"2,8",,"Pécs, Bocskai u. 1, 7629",maxaepulet.hu,06 70 601 1944
Szerelvény Szaküzlet Pn Klíma Kft,"4,7",,"Baja, Tél u. 100, 6500",facebook.com,06 30 159 0023
BHG Klíma - Klímaszerelés,"4,4",,"Budapest, Jászberényi út 29/b, 1102",bhgklima.hu,06 30 644 6868
"Pannon Cool Kft. - Klíma és Hőszivattyú Telepítés, Hűtéstechnika, Hűtő Fűtő Klíma, Hűtőkamra","4,0",,"Pécs, Zsolnay Vilmos u. 94, 7629",klimatechnika-pecs.hu,06 30 424 3633
Klímaszerelőnk - Klíma és hőszivattyú szerelés,,,"Budapest, Nagyenyed u. 11, 1132",klimaszerelonk.hu,06 30 623 8903
Klíma Hungary Kft.,"4,8",,"Budapest, Lóránt út 24/A, 1125",klimahungary.hu,06 70 626 3477
Thermo-Bau Hungária Kft.,"5,0",,"Kunadacs, Kunszentmiklósi út 16, 6097",thermo-bau.hu,06 20 914 7938
Atlasz Klíma,"3,0",,"Pécs, Északmegyer dűlő 2, 7632",,
KLÍMA NÍVÓ WEBÁRUHÁZ,"5,0",,"Cece, Kossuth Lajos u. 28, 7013",,06 70 967 3367
Klíma Centrum,"4,7",,"Veszprém, Házgyári út 5-7, 8200",kcv.hu,06 30 663 0655
WILLY Villamossági és Klíma Szaküzlet,"4,5",,"Várpalota, Szent István út 11, 8100",klimanap.hu,06 20 327 9005
Klímatechnika.hu - Daikin klíma bemutatóterem,"4,8",,"Budapest, Illatos út 11/b, 1097",webshop.klimatechnika.hu,06 20 934 1004
"Air conditioning installation, repair, sales | Andakiss Kft. | Paks","5,0",,"Paks, Rosthy u. 6-fszt/3, 7030",andakiss.hu,06 20 379 4012
Bogyisz Kft.- Klíma | Ventilátor |Központi porszívó | Kis- és Nagykereskedés,,,"Budapest, Timót u. 4a, 1097",bogyisz.hu,06 70 560 0901
Cooltrend,"4,6",,"Veszprém, Budapest út 45, 8200",cooltrend.hu,(06 88) 423 277
Háztartásigép és Klíma szervíz,"4,8",,"Dunaföldvár, József tér 5, 7020",,06 20 985 9217
Fehérvár Klíma Kft.,"3,3",,"Székesfehérvár, Mártírok útja 74, 8019",,(06 22) 588 503
Klíma-24.hu Webáruház,"4,4",,"Budapest, Arany János u. 53, 1165",klima-24.hu,06 30 870 0280
MrMűszaki kereskedés Klíma áruház 06/56-341-133,"4,5",,"Szolnok, Ady Endre út 20, 5000",facebook.com,
Bogyisz Kft.- Klíma kis- és nagykereskedés,"4,4",,"Budapest, Timót u. 4a, 1097",bogyisz.hu,06 70 560 0901
VenciVill,"5,0",,"Bonyhád, Szabadság tér 3, 7150",vencivill.uw.hu,06 20 982 2348
"Alaszka.hu - Electrolux, Zanussi, AEG Márkabolt és Márkaszerviz","4,3",,"Pécs, Bokor u. 6, 7627",alaszka.hu,06 20 240 8633
Anti-Ve-Ke Kft,"5,0",,"Paks, Pál u. 19, 7030",,06 30 227 7257
Pasarét Klíma,,,"Budapest, Guyon köz 5, 1026",pasaretklima.hu,06 20 362 6566
"LIND-TECH KFT Villanyszerelő, Villanyszerelés, Klíma szerelés, Elosztóberendezés gyártás, Elosztószekrény, Fejér megye",,,"Enying, Juhász Gyula u. 53, 8130",lindtech.hu,06 30 531 3786
Murányi Épületgépészet Kft.,"4,2",,"Pécs, Verseny u. 1/a, 7622",gepeszbolt.hu,(06 72) 450 540
