Name,Rating,Total Reviews,Address,Website,Phone
Bé-Da Klíma,"5,0",,"Debrecen, Apafája u 11, 4033",béda-klíma.hu,06 50 129 3339
Kiss Műszaki Bolt és Háztartási Gép Szerviz,"4,9",,"Balmazújváros, Debreceni u. 35, 4060",,06 30 229 1317
Ki-Therm Épületgépészeti Kft.,"3,0",,"Balmazújváros, Debreceni u. 22, 4060",,(06 52) 240 033
King Klíma Kft.,"2,2",,"Debrecen, Hársfavirág u 5, 4032",,06 30 952 8129
"Klímaflex Kft. Klíma, klímaszerelés, telepítés - Debrecen,","5,0",,"Debrecen, Hadházi út 17, 4028",klimaflexdebrecen.hu,06 30 319 6371
Cívis klíma,"4,9",,"Debrecen, Bem tér 11, 4026",civisklima.hu,06 20 471 7554
"KlimaTech Debrecen - Klímaszerelés, Klíma karbantartás, Klíma javítás, Eladás","5,0",,"Debrecen, Simonffy u. 4.-6. Fsz./41, 4025",klimatechdebrecen.hu,06 20 310 1307
"Hajdú-Bihar Klíma, Klímaszerelés és Szervíz","5,0",,"Debrecen, Kard u 16, 4033",hajdubiharklima.hu,06 30 308 3849
Cívis Solar Hungária Kft.,"4,6",,"Debrecen, Vámraktár u., 4030",civissolar.hu,06 30 218 8888
Kőnig-Trade Kft.,,,"Balmazújváros, Böszörményi út 59, 4060",konigtrade.hu,(06 52) 370 403
DA Klíma Kft.,"5,0",,"Debrecen, Kassai út 47, 4028",daklima.hu,06 20 399 6050
Klíma Centrum Debrecen,"5,0",,"Debrecen, Monostorpályi út 28, 4030",cool-sat.hu,06 20 234 5624
Klíma Doki Kft.,"4,8",,"Debrecen, Galamb u. 19, 4030",klimadokikft.hu,06 30 522 8946
Hajdú-Bihar Megyei Temetkezési Vállalat,"5,0",,"Balmazújváros, Csegei utca, 4060",hbmtemetkezes.hu,(06 52) 370 052
Szöllősi Elektro,"4,8",,"Barcs, Erkel Ferenc u. 1a, 7570",bestbyte.hu,(06 82) 462 966
"Kupecz Gumiszerviz- gumiabroncs javítás, centírozás,gumiabroncs ápolás / tárolás,klímatöltés és tisztítás (R134a,R-1234YF)","4,8",,"Barcs, Bajcsy-Zsilinszky u. 129, 7570",kupeczgumi.hu,06 30 398 3440
Klímaszerelés,,,"Szeged, Űrhajós u., 6723",,06 70 383 2180
Tisza Klíma - Szeged,"4,3",,"Szeged, Hont Ferenc u. 5, 6723",tiszaklima.hu,06 30 262 8669
Monaco Klíma Kft.,"4,9",,"Szeged, Algyői út 53/A, 6727",monaco-klima.hu,06 20 937 3090
P&P klíma kft. - Szeged,"5,0",,"Szeged, Róna u. 27, 6723",ppklima.hu,06 70 243 5222
teleklima.hu ( GREE márkaképviselet ),"5,0",,"Szeged, Bálint Sándor u. 18/b, 6724",teleklima.hu,06 70 977 7888
klimamago.hu - Szeged klíma telepítés és szerviz,"5,0",,"Szeged, 6724",klimamago.hu,06 70 236 2029
Tisza Cool Klíma Kft.,,,"Szeged Sárosi utca 2.10 em/60 ajtó, 6724",tiszacoolklima.hu,06 70 234 9932
Dél-Alföldi Klíma Kft - Szeged - Bemutatóterem,"4,9",,"Szeged, Kossuth Lajos sgrt. 45. fsz. 1, 6724",delklima.hu,06 70 434 3879
Körös Klíma (Körös-Airconditional Kft.),"4,5",,"Békéscsaba, Mikszáth u. 49, 5600",korosklima.hu,06 30 349 1702
Alfa-Klíma Kft.,"4,6",,"Szeged, Kossuth Lajos sgrt. 72/E, 6724",alfa-klima.hu,(06 62) 950 335
Klíma Konstrukt-Gree Klíma Értékesítés,"5,0",,"Szeged, Bérkert u. 74.3, 6726",klimakonstrukt.hu,06 70 227 7234
BELUK Klímatechnika,,,"Békéscsaba, Báthori u. 23/1, 5600",beluk.hu,06 70 946 7216
"Napfény Klíma - Klíma értékesítés , karbantartás (Gree , Midea , Aux , Polar , Lg )","5,0",,"Szeged, Mérey u. 6/b, 6722",szegedklimaszerelo.hu,06 20 228 1400
BARANYI Hűtéstechnika és Klímatechnikai Készülékgyártó és Szerviz Kft.,"4,9",,"Hódmezővásárhely, Mester u. 1f, 6800",baranyihutestechnika.hu,06 30 228 8006
CsT-Klíma Kft.,"4,9",,"Békéscsaba, Gajdács u. 14, 5600",cstklima.hu,06 20 937 6511
"DRZ Klíma Kft. - Klíma Beszerelés és Inverteres Klíma, Hűtő Fűtő Klíma, Split Klíma, Szeged, Szeged Klíma","4,8",,"Szeged, Fonógyári út 8, 6728",drzklima.com,06 30 504 4886
EP Hűtő- és klímatechnika kis- és nagykereskedés,"4,9",,"Békéscsaba, Kölcsey u. 17, 5600",ephutoklima.hu,06 20 408 4401
Bakonyi Hűtő és Klímatechnika Kft. Hűtőkamra Építés,"3,7",,"Újkígyós, Arany János u. 93, 5661",bakonyiklima.hu,06 30 983 3732
Cryo-klíma (Krio-klíma),"5,0",,"Békéscsaba, Lencsési út 58, 5600",cryo-klima.hu,06 70 945 2234
"Frankó Klíma Kft. - Hőszivattyú és Klíma Telepítés, Klímaszerelés, Klíma Tisztítás, Légtechnika","5,0",,"Békéscsaba, Temesvári u. 3, 5600",frankoklima.hu,06 20 804 7066
Körös Klíma Kft.,"5,0",,"Békéscsaba, Bartók Béla út 18, 5600",korosklima.hu,06 70 886 7080
Békés Energetika Kft. békésklíma.hu,"4,9",,"Békés, Szélső u. 41, 5630",bekesklima.hu,06 70 338 7214
Klímabetyár -eKM-Car Kft,"5,0",,"Békéscsaba, Temesvári u. 19, 5600",,06 30 412 7922
Juhász Hűtő Kft.,"5,0",,"Békéscsaba, Zrínyi u. 5, 5600",,06 70 559 6462
Cool Airconditional Kft.,"4,3",,"Békéscsaba, Laktanya utca 2, 5600",coolklima.hu,(06 66) 448 445
Klíma Csabaklíma Kft.,"4,2",,"Békéscsaba, Zöldfa u. 14, 5600",,06 70 314 0223
Optterm Kft.,"4,6",,"Békéscsaba, Gázkészülék és alkatrész szaküzlet, Berényi út 99, 5600",optterm.hu,(06 66) 430 302
Gépész Szakáruház - Plan Zrt.,"4,7",,"Szeged, Dorozsmai út 12, 6728",gepesz.hu,(06 62) 998 480
Liker és Társa Kft.,"4,9",,"Békéscsaba, Urszinyi Dezsőné u. 33, 5600",,(06 66) 442 898
Warm-Art kft elektromos fűtés,"5,0",,"Békéscsaba, Bartók Béla út 14, 5600",warmart.hu,06 70 886 0235
Gree Magyarország,"4,0",,"Szarvas, Arborétum u. 2, 5540",gree-magyarorszag.hu,(06 66) 514 680
BB Klímatechnika,"5,0",,,facebook.com,06 30 512 3837
"Szaniter és Klíma Center , RMG","4,8",,"Budapest, Arany János u. 48, 1221",szaniteresklimacenter.hu,06 30 815 9597
Bella Team Kft.,"4,9",,,bellaklima.hu,06 70 623 7530
HFC Termo Bt,"5,0",,"Budapest, Albán u. 24, 1163",vizgazklima.hu,06 30 942 1590
Budai Hűtéstechnika Kft. - BudaKlíma - klímaszerelés és karbantartás,"4,9",,"Budapest, Alabástrom u. 45, 1116",budaklima.hu,06 20 404 0404
Klíma szerelés,,,"Budapest, Fodros u., 1039",klima-master.hu,06 20 925 9686
"Cityklima.hu Klímaszerelés, karbantartás Budapesten és környékén Garanciával","4,9",,"Budapest, Nagysándor József u. 69, 1201",cityklima.hu,06 20 989 7233
Skorpioklíma (Skorpió King Kft.),"4,9",,"Budapest, Összekötő u. 4, 1173",skorpioklima.hu,06 70 779 0190
(Equinoxe) Beijer Ref Hungary Kft. Budai üzlete Budapest XI. ker. Etele út 30. Üzletünk a Gubacsi út 24 sz. alá költözött.,"5,0",,"Budapest, Etele út 30, 1119",,06 30 989 2558
Első Hókristály Kft.,"4,7",,"Gödöllő, Rét u. 2, 2100",,(06 28) 513 736
Klímaszerelés,"5,0",,"Budapest, II. Rákóczi Ferenc út 266/C, 1214",klimaszerelo-budapest.hu,06 70 907 0178
Klímaszerelés,,,"Budapest, Ond vezér útja 5-7, 1144",klima-szereles.eu,06 70 235 5012
Klíma javítás Budapest,,,"Budapest, Havanna u. 1, 1181",klima-javitas-budapest.hu,06 20 611 8463
Polar Klíma,"3,8",,,polarklima.hu,06 20 940 9401
"Turul klíma és légtechnika, GLS csomagpont","4,9",,"Tatabánya, Szabadság tér 2, 2800",turulklima.hu,(06 34) 483 819
Nemes Hűtés és klímatechnika.,"4,7",,"Berettyóújfalu, Malom u. 4, 4100",,06 30 719 6486
Autó és klíma szerviz,"5,0",,"Berettyóújfalu, Dózsa György u. 45, 4100",facebook.com,06 20 530 3025
Zoli Autóklíma Szerviz,"5,0",,"Berettyóújfalu, Hérnekkert u. 3, 4100",facebook.com,06 20 252 6922
BuildAir Klíma Kft. - klímaszerelés Pest megye és Budapest,"5,0",,"Biatorbágy, Kassai u. 23, 2051",buildairklima.hu,06 30 435 8396
TRX IT KLÍMA,"5,0",,"Biatorbágy, Fő u. 50, 2051",trxitklima.hu,06 70 636 4535
Biaklima,,,"Biatorbágy, Csokor u., 2051",,06 30 409 3497
HSZR-Klíma Kft.,"5,0",,"Biatorbágy, Csenge utca 14, 2051",hszrklima.hu,06 30 861 7959
LK Komfort Kft,,,"Biatorbágy, Ország út 21, 2051",lkkomfort.hu,06 70 396 5850
Pingvin Klíma Bonyhád,,,"Bonyhád, Mónus Illés u. 75, 7150",pingvin-klima.hu,06 20 417 3524
"Geis Bau Kft- Klímatelepítés , forgalmazás Bonyhád , Gipszkartonozás Bonyhád","5,0",,"Bonyhád, Semmelweis Ignác u. 5, 7150",klimageisz.hu,06 20 250 0028
Loch és Társai Kft. (KLÍMA Értékesítés és Telepítés) Bonyhád,"3,4",,"Bonyhád, Rákóczi Ferenc u. 3.-5, 7150",energiapontneked.hu,06 20 972 5511
KK Klímatechnika és Elektronikai Kft.,,,"Bonyhád, Perczel Mór u. 80, 7150",,06 20 268 3586
JéZé Solar,,,"Bonyhád, Rákóczi Ferenc u. 87, 7150",jezesolar.hu,06 20 335 2012
Klíma Zone Hűtéstechnika Kft.,"5,0",,"Budapest, Gyertyaláng köz 3, 1044",klimazone.hu,06 30 836 1446
IB-AIR Épületgépészeti Kft. Klímaszerelés kedvező áron!,"5,0",,"Budapest, Nápoly u. 65, 1171",ibairepuletgepeszet.hu,06 20 347 8794
Klímaszerelőnk - Klíma és hőszivattyú szerelés,,,"Budapest, Nagyenyed u. 11, 1132",klimaszerelonk.hu,06 30 623 8903
"Épületgépészet, klíma szereléssel és kéménybélelés","5,0",,"Budapest, Hegyalja út 5, 1016",klima-gepesz.hu,06 20 588 5235
Klíma Szerelve Webáruház,"5,0",,"Budapest, Lehel u 7/B, 1134",yesklima.hu,06 30 682 5559
Daikin Klímatechnika,"5,0",,"Budapest, Frankel Leó út 98, 1023",facebook.com,06 30 269 6969
Pasarét Klíma,,,"Budapest, Guyon köz 5, 1026",pasaretklima.hu,06 20 362 6566
Klíma Hungary Kft.,"4,8",,"Budapest, Lóránt út 24/A, 1125",klimahungary.hu,06 70 626 3477
ColdKlíma.hu - Klímaszerelés Budapest és Pest megye,"4,6",,"Budapest, Victor Hugo u. 11, 1132",coldklima.hu,06 70 207 0266
Freezer Klíma,"5,0",,"Budapest, Pázsit u. 2, 1026",freezerklima.hu,06 20 979 7798
Paksi-Klíma Kft.,"4,0",,"Budapest, Nagysurány u. 10, 1117",,(06 1) 203 0371
N&Sz Klíma,,,"Budapest, Frangepán u. 61, 1135",facebook.com,06 20 529 3505
KlímaRutin klíma és légtechnikai szaküzlet Pet Store Hungary Kft.,"5,0",,"Budapest, Toborzó udvar 3, 1138",klimarutin.hu,06 20 425 5628
"Klíma tisztítás telepítés, villanyszerelés","5,0",,"Budapest, Jókai tér 6, 1061",,06 20 929 3353
Klíma Most Kft,"5,0",,"Budapest, Budaörsi út 172-178, 1112",klima-most.hu,06 30 940 1886
KIShÁ Klímatechnika,"5,0",,"Budapest, Sáfrány u. 46, 1116",kishaklima.hu,06 30 526 1980
Northwind Hűtéstechnika Kft,,,"Budapest, Rőzse u. 7, 1125",northwind.hu,06 70 409 9760
Havasi Klíma,"5,0",,"Budapest, Viola u. 15, 1094",havasiklima.hu,06 20 295 8243
Klíma hőszivattyú Budapest - H2 Station,"5,0",,"Budapest, Damjanich u. 17-1/2, 1071",legkondicionalok.hu,06 70 778 8700
HB Klíma Kft,"5,0",,"KHB Klíma Kft, Budapest I. raktár: 1097 Budapest, Gubacsi út 30, Csurgói út 22-32, 1119",khbklima.com,06 20 965 3714
Gáz-Klíma-Centrum,"3,3",,"Budapest, Szentendrei út 250, 1038",gaz-klima-centrum.hu,06 30 931 9060
KLIMA Centrum Kft.,"3,0",,"Budapest, Szentendrei út 141, 1031",klimacentrum.hu,(06 1) 367 1626
Elektro-Klíma Kft.,,,"Budapest, Sasfészek u. 22, 1163",,(06 46) 394 310
Mil-Air Klímaszerelés,"5,0",,"Budapest, Üllői út 458, 1183",,06 70 789 5733
FL klíma,"5,0",,"Budapest, Örs u. 5, 1183",flklima.hu,06 70 536 5000
"Lamarking Légtechnika Kft - lamarking.hu | johnguest.hu | ventmann.hu Víz, Gáz, Fűtés, Klíma, Légtechnika, Gyorscsatlakozók","4,6",,"Budapest, Nagyszőlős u. 9, 1113",lamarking.hu,(06 1) 361 3601
Nikovia Klímatechnikai és Ügyviteli Bt.,"5,0",,"Budapest, Beszterce u. 2, 1194",nikovia.hu,06 30 950 3311
Kelton Klíma,"5,0",,"Budapest, Kós Károly tér 11, 1192",keltonklima.hu,06 30 424 5052
Hópárduc klíma kft,,,"Budapest, Fáy u., 1184",hoparducklima.hu,06 20 321 3443
Winterklima.hu - Hűtő fűtő klímaszerelés,"4,6",,"Budapest, Gyulafehérvár u. 16, 1182",winterklima.hu,06 20 585 3448
Invert Klíma,"5,0",,"Budapest, Czetz János u. 1, 1039",,06 20 968 3036
Hidegklima.hu,"4,2",,"Budapest, Kerepesi út, 1173",hidegklima.hu,06 30 207 0840
"KlímaNord akciós klímák szereléssel együtt, egyéb költség nélkül.","3,9",,"Budapest, Rákosi út 233, 1162",klimanord.hu,06 30 632 0721
Frozen Air Klíma Webshop,"5,0",,"Budapest, Szent István u. 3, 1039",frozenair.hu,06 70 381 3960
"i-Klíma - Klímaszerelés és Klímatisztítás, Hűtő Fűtő Klíma, Klíma Beszerelés","5,0",,"Budapest, Simonyi Zsigmond u 27, 1191",iklima.hu,06 20 857 5757
Inviair Kft.,"3,7",,"Budapest, Pintér József u. 42, 1044",inviair.hu,06 20 316 8500
Rudolf Klíma,,,"Budapest, Bocskai út 23-25, 1114",rudolfklima.hu,(06 1) 600 5470
Klímaszerelő,"1,0",,"Budapest, Kun u. 7, 1081",klimaszerelő.hu,(06 1) 333 8175
FCSK Klímaszerelés,,,"Budapest, Attila u. 15, 1201",,06 20 589 2581
Klímatechnika.hu - Daikin klíma bemutatóterem,"4,8",,"Budapest, Illatos út 11/b, 1097",webshop.klimatechnika.hu,06 20 934 1004
Thermonet Kft. - Villamossági - Klíma - Kazán áruház,"3,5",,"Budapest, Hidegkúti út 283, 1028",,06 70 703 8112
GreeKlimaker Klíma Hűtő,,,"Budapest, Kossuth tér, 1191",,06 30 884 1121
Klíma Tech,"4,5",,"Budapest, Béke tér, 1139",klima-tech.hu,06 20 217 8178
Split Klímatech,"4,5",,"Budapest, Hársfavirág u. 18, 1161",splitklimatech.hu,06 70 243 0440
PestKlíma Kft.,"4,4",,"Budapest, Patyolat u. 48, 1155",pestklima.hu,06 20 610 6000
"Klímaszerelés, klímatisztítás Budapest","5,0",,"Budapest, Kövér Lajos u. 54, 1149",profiklimatisztitas.hu,06 20 943 8440
DT Klíma és Villanyszerelés,"5,0",,"Budapest, Fiume u. 58-Fszt. 7, 1202",dtklima.hu,06 30 389 9042
Mindigklíma - Mindig Plusz Kft. - Klímaszerelés,"5,0",,"Budapest, Pöltenberg Ernő u. 118, 1154",mindigklima.hu,06 20 450 8402
Klima Ideal,"5,0",,"Budapest, József Attila u. 18, 1042",klimaideal.hu,06 30 287 5258
AAC Trade Kft.,,,"Budapest, Margit u. 114, 1165",aa-klima.hu,06 20 426 0071
X-KLÍMA,"4,6",,"Budapest, Veres Péter út 51, 1163",x-klima.hu,06 30 620 7119
Klíma Webáruház,,,"Budapest, Rákosligeti határút 117535, 1165",,06 30 330 8248
Klíma karbantartás Budapest,"5,0",,"Budapest, Bogáncs u. 6, 1151",klimakarbantartasbudapest.hu,06 30 773 6439
KOMPEL KFT,"4,2",,"Budapest, Vaspálya u 20, 1105",kompel.hu,(06 1) 431 9640
Krusó Klíma Kft - Autó és Épületklíma,"5,0",,"Budapest, Zsókavár u. 4, 1157",facebook.com,06 70 635 5063
Hòember Klíma Épületgépészeti és Szolgáltatò Kft.,"4,8",,"Budapest, Balázs u. 51, 1147",hoemberklima.hu,06 30 367 8151
Cold Kft.,"5,0",,"Budapest, Móricz Zsigmond körtér 12, 1117",ceginformacio.hu,(06 1) 366 0444
Klíma Beszerelve Kft.,,,"Budapest, Drégely u. 2-4, 1097",klimabeszerelve.hu,06 30 636 1927
Klímaszerelés Budapest - Fővárosi Klíma és Légtechnika,"5,0",,"Budapest, Szállás u. 36 (K-12, 1107",,06 70 336 8279
Klíma Kisházi,"5,0",,"Budapest, Kövér Lajos u. 45, 1149",klimakishazi7.webnode.hu,06 70 603 1267
Klímád.hu,"5,0",,"Budapest, Lóverseny tér 6, 1048",klimad.hu,06 20 416 5625
Rcool klíma,"4,0",,"Budapest, Bőröndös u., 1044",,06 70 943 4372
Klima Selection,,,"Budapest, Pétervárad u. 5, 1145",,06 30 933 1560
Szalai Klíma Kft.,"4,7",,"Budapest, Barázda u. 10, 1116",,06 30 302 6131
Jégverem Klíma Kft.,"3,6",,"Budapest, Telepes u. 65, 1147",jegveremklima.hu,06 20 360 6639
H&G Klímatechnika Kft,"5,0",,"Budapest, Vácduka tér 29, 1151",handgklimatechnika.hu,06 20 414 6806
Bogyisz Kft.- Klíma kis- és nagykereskedés,"4,4",,"Budapest, Timót u. 4a, 1097",bogyisz.hu,06 70 560 0901
Klíma Commando Kft.,"4,4",,"Budapest, Maglódi út 47, 1106",klimacommando.hu,06 70 611 7637
klíma akció budapest,,,"Budapest, Legénybíró u., 1157",klimatelepites.co.hu,06 70 314 9600
hutfutklima.hu - Klíma szerelés,"5,0",,"Budapest, Baross u. 96-1/4, 1181",hutfutklima.hu,06 70 515 5555
SCOP Klíma KFT.,"4,0",,"Budapest, Berzenczey u. 33, 1094",klimaszalon.hu,06 70 339 8186
Hisense klíma webshop,"4,4",,"Budapest, Lomb u. 15, 1139",hisense-klima.hu,06 30 432 0234
Kende Kft.,"5,0",,"Budapest, Etele út 32, 1119",kendekft.hu,(06 1) 205 3784
Hóbagoly hűtő- és klímatechnikai szaküzlet Buda,"4,7",,"Budapest, Budafoki út 187-189-H1 épület, 1117",soos.hu,06 20 999 7319
Meretei Klíma Kft,,,"Budapest, Lehel u 14, 1134",,06 70 618 5713
Beijer Ref Hungary Kft.,"4,8",,"Budapest, Gubacsi út 24, 1097",beijerref.hu,06 30 977 4914
Klimabar.hu,"5,0",,"Budapest, Hun u. 15, 1134",klimabar.hu,06 20 235 2910
"Blue World System Kft. - Klímaszerelés és Hőszivattyú, Klíma Beszerelés, GREE Klíma, Daikin Klíma, Fisher Klíma, Budapest","5,0",,"Budapest, Kiránduló u. 68, 1221",blueklima.hu,06 20 440 8080
Favorit Klímatechnika,"5,0",,"Budapest, Bajnok u. 15, 1063",favorit-klimatechnika.hu,06 70 938 4812
SHR Klímatechnika Kft,"5,0",,"Budapest, Szentendrei út 335./A, 1039",shrgroup.hu,06 70 638 8408
Klíma,"5,0",,"Budapest, Goroszló u. 1, 1186",,06 30 649 9224
klima újpest,"5,0",,"Budapest, Lebstück Mária u. 59, 1042",klimaujpest.hu,06 70 287 2121
"AC.S Systems Kft. /Iroda/ - Klíma és Hőszivattyú, Klíma Nagyker, Klímaszerelési Anyagok, Budapest",,,"Budapest, Pecz Samu u. 4c, 1118",acs-systems.hu,06 70 466 3220
Klíma,,,"Budapest, Bartók Béla út 96, 1224",,(06 1) 951 3374
Klíma tisztítás,"4,8",,"Budapest, Padlizsán utca 26, 1148",klimakarbantartok.eu,06 70 735 0295
"Klíma Audit Kft. - klíma, hűtés, légtechnika","4,2",,"Budapest, Sashalmi stny. 32, 1165",klimaszaki.hu,06 70 615 3643
Toma Klíma Kft.,"4,6",,"Budapest, Páskomliget utca 23, 1156",tomaklima.hu,06 30 378 9904
Klíma Online Kft.,"5,0",,"Budapest, Jávorka Ádám u. 63a, 1147",klima-online.hu,06 30 445 5111
Galsystem Bt.,"5,0",,"Budapest, Monostori út 49, 1031",otthonfejlesztes.hu,06 20 334 4668
MasterCold klímatechnika - Klímaszerelés és karbantartás Budapest,"5,0",,"Budapest, Királyok útja 210, 1039",mastercold.hu,06 20 544 4757
TC Klíma,"5,0",,"Budapest, Weiss Manfréd út 5, 1211",tc-klima.hu,06 30 649 1662
Klíma Tiszt,"4,9",,"Budapest, Rátz László u. 52, 1119",klimatiszt.hu,06 30 461 8513
Kristály Klíma Plusz Kft.,"5,0",,"Budapest, Brassó út 169, 1118",kristalyklima.hu,(06 1) 319 2697
Daikin Márkabolt,"4,9",,"Budapest, Váci út 80, 1133",daikin.hu,(06 1) 776 7766
"AD Klíma Hungária Kft. - Komfort, Ipari, IT hűtés","4,2",,"Budapest, Budaörsi út 43/C, 1118",ad-klima.hu,(06 1) 209 0186
CLH Hűtés- és Klímatechnikai Kft.,"4,5",,"Budapest, Gergely u. 83, 1103",,(06 1) 262 4291
Angyalklíma,"5,0",,"Budapest, Kisgömb u. 14-16, 1135",angyalklima.hu,06 30 581 4192
"Szerelvenybolt.hu (Bp, Klapka u. 9.)","4,9",,"Budapest, Klapka u. 9, 1134",szerelvenybolt.hu,06 30 501 9522
"Ozopa Klíma - Klímaszerelés és Klíma Karbantartás, Klímatisztítás, Inverteres Klíma, Budapest","5,0",,"Budapest, Erdőalja út 178/A, 1037",ozopaklima.hu,06 30 622 6036
Szanyó Hűtő- és Klímatechnika Kft.,"5,0",,"Budapest, Kocsis Sándor út 54, 1037",szanyo.eu,06 21 234 7910
Ferenczi Épületgépészeti Kft.,"4,2",,"Budapest, Hidegkúti út 138, 1021",ferencziepuletgepeszet.hu,(06 1) 700 3500
Klima Kft.,"4,3",,"Budapest, Reitter Ferenc u. 132, 1131",klima.hu,(06 1) 666 7001
Boros Dániel E. V.,,,"Budakeszi, erdő utca 45, 2092",,06 70 389 4870
Ózon Klímatechnikai Kft.,"3,0",,"Budapest, Reitter Ferenc u. 132, 1131",ozon.hu,(06 1) 666 7050
JegesEmber Klíma,"4,6",,,jegesemberklima.hu,06 70 788 9701
Stadionklima - Klímaszakáruház és bemutatóterem,"5,0",,"Budapest, Földszint, Kerepesi út 36, 1148",stadionklima.hu,06 30 164 6185
Klíma-Express Kft.,"4,1",,"Budapest, Bodza u. 2, 1104",klimaexpress.hu,(06 1) 260 3950
(Equinoxe) Beijer Ref Hungary Kft Észak-Pesti üzlete,"4,9",,"Budapest, Kiss Ernő u. 3, 1046",,06 30 628 3902
PrimeCool Kft,"2,3",,"Budapest, Szent László tér 20, 1102",,06 20 380 3140
HELLOKLIMA.COM,"4,3",,"Budapest, Fehér út 10, 1106",helloklima.com,06 70 233 3760
BobCool Klíma,,,,,06 30 430 7011
Zsákovics Klíma,,,"Budapest, Harang u., 1031",zsakovicsklima.hu,06 50 123 0609
CLH Hűtés- és Klímatechnikai Kft.,"4,3",,"Budapest, Pillangó u. 28, 1149",clh.hu,06 20 262 9930
Cool Airconditional Kft.,"4,8",,"Budapest, Öv u. 187, 1147",coolklima.hu,(06 1) 272 1740
Korona Klíma,"4,2",,"Budapest, Váci út 47/b, 1134",koronaklima.hu,06 70 200 1371
LégTérFogat Kft,,,"Budapest, Csángó u. 23, 1134",,06 20 243 9910
SolarKit - Wosser - Napelem.Klíma.Hőszivattyú.Nagykereskedés.,"4,8",,"Budapest, Bihari János u. 13, 1055",solar-kit.hu,06 70 771 2983
BHG Klíma - Klímaszerelés,"4,4",,"Budapest, Jászberényi út 29/b, 1102",bhgklima.hu,06 30 644 6868
Unió Klíma Kft.,,,"Budapest, Zab u. 8, 1033",unio-klima.hu,(06 1) 240 2240
Bertalan Klíma Kft.,,,"Budapest, Vöröskereszt u. 14, 1033",bertalan-klima.hu,(06 1) 388 3157
Rapidat Fix Kft,"2,3",,"Budapest, Jókai u. 6, 1042",ujklima.hu,06 70 632 8899
Klíma-24.hu Webáruház,"4,4",,"Budapest, Arany János u. 53, 1165",klima-24.hu,06 30 870 0280
D And T Hungary Kft,"4,3",,"Budapest, Alsó erdősor 32, 1074",dthungary.hu,(06 79) 950 844
Kipszer Klíma Controll Kft.,"4,1",,"Budapest, Jászberényi út 24, 1106",,(06 1) 262 9808
Indoor Design,"5,0",,"Budapest, Táltos u. 14, 1029",,06 30 820 0006
Neo Klíma Kft. (Iroda és értékesítés),"5,0",,"Budapest, Hunyadi u. 47. szám, 1196",neoklima.hu,06 20 942 9577
