Name,Rating,Total Reviews,Address,Website,Phone
Lipsip Belsőépítészeti Tervezőműhely,"4,0",,"Budapest, Csalán út 22/A, 1025",lipsip.hu,06 30 283 0469
HGhome interior design,"5,0",,"Budapest, Tarhos u. 162, 1037",hghome.hu,06 20 466 8203
KEKinterior,"5,0",,"Budapest, Jász u. 36-40, 1135",kekinterior.com,06 20 570 7054
TESTRA design,"5,0",,"Budapest, Csalogány u. 13-19B, 1027",tusaneszter.hu,06 70 555 4610
"Paller Eszter, Interior Design","5,0",,"Budapest, B4LKON Coworking Iroda, Bimbó út 4, 1022",eszterpaller.com,06 70 204 4333
Járó Brigitta Lakberendező & Belsőépítész,"5,0",,"Budapest, Pozsonyi út 16, 1137",brigittajaro.carrd.co,06 30 292 4874
Dizájn Belsőépítészet Kft.,,,"Budapest, Iskola u. 21, 1011",dizajn.org,06 70 539 1481
Archimon Építészeti és Belsőépítészeti Kft.,"5,0",,"Budapest, Neumann János u. 1, 1117",archimon.hu,06 70 627 6261
Szenes Design Studio - Office,,,"Budapest, Attila út 14, 1013",szenesdesignstudio.hu,(06 1) 375 5520
EMME Interiors & Home Staging,"5,0",,"Budapest, Hold u. 15, 1054",emmeinteriors.hu,06 30 485 4946
Europa Design,"4,6",,"Budapest, Törökvész út 71-75, 1025",europadesign.hu,(06 1) 394 6232
"Erdélyi Krisztina - belsőépítészet, lakberendezés",,,"Budapest, Zöldlomb u. 40, 1025",erdelyikrisztina.hu,06 70 207 6026
SÁBALUX Project Kft.,"5,0",,"Budapest, Attila út 27, 1013",sabalux.com,06 30 946 2913
"Lovas Cecília - lakberendezés, belsőépítészet, enteriőrtervezés",,,"Budapest, Balaton u. 12, 1055",,06 30 274 1568
Arkhenea interior design,"4,3",,"Budapest, Hold u. 21, 1054",arkhenea.hu,(06 1) 302 8150
Arkitektor Kft.,"5,0",,"Budapest, Guyon Richárd u. 15, 1026",arkitektor.com,(06 1) 200 8370
I N T E R I O O R - kft -,"5,0",,"Budapest, Galántai u. 12, 1126",,06 30 900 4344
irodatervezes.hu - impressono belsőépítész studio,,,"Budapest, Paulay Ede u. 56, 1061",irodatervezes.hu,06 70 362 6986
A Fiúk Építész Stúdió,"4,5",,"Budapest, Kmety György u. 15, 1063",afiuk.hu,06 30 435 2435
Szenes Design Studio Bt.,"5,0",,"Budapest, Virág árok 6a, 1026",szenesdesignstudio.hu,
Kis Judit lakberendező - Lakberendezés-kivitelezés egykézben -,"5,0",,"Budapest, Árpád út 90-92, 1042",egykislakberendezes.hu,06 30 951 2765
